store_nbr,item_nbr,date,unit_sales,year,month,day,day_of_week
32,839362,2013-03-19,13.0,2013,3,19,1
32,839362,2013-03-20,14.0,2013,3,20,2
32,839362,2013-03-21,26.0,2013,3,21,3
32,839362,2013-03-22,13.0,2013,3,22,4
32,839362,2013-03-23,15.0,2013,3,23,5
32,839362,2013-03-24,22.0,2013,3,24,6
32,839362,2013-03-25,15.0,2013,3,25,0
32,839362,2013-03-26,21.0,2013,3,26,1
32,839362,2013-03-27,9.0,2013,3,27,2
32,839362,2013-03-28,13.0,2013,3,28,3
32,839362,2013-03-29,14.0,2013,3,29,4
32,839362,2013-03-30,14.0,2013,3,30,5
32,839362,2013-03-31,28.0,2013,3,31,6
32,839362,2013-04-01,6.0,2013,4,1,0
32,839362,2013-04-02,26.0,2013,4,2,1
32,839362,2013-04-03,12.0,2013,4,3,2
32,839362,2013-04-04,15.0,2013,4,4,3
32,839362,2013-04-05,15.0,2013,4,5,4
32,839362,2013-04-06,7.0,2013,4,6,5
32,839362,2013-04-07,17.0,2013,4,7,6
32,839362,2013-04-08,14.0,2013,4,8,0
32,839362,2013-04-09,11.0,2013,4,9,1
32,839362,2013-04-10,7.0,2013,4,10,2
32,839362,2013-04-11,5.0,2013,4,11,3
32,839362,2013-04-12,12.0,2013,4,12,4
32,839362,2013-04-13,3.0,2013,4,13,5
32,839362,2013-04-14,37.0,2013,4,14,6
32,839362,2013-04-15,13.0,2013,4,15,0
32,839362,2013-04-16,22.0,2013,4,16,1
32,839362,2013-04-17,22.0,2013,4,17,2
32,839362,2013-04-18,14.0,2013,4,18,3
32,839362,2013-04-19,15.0,2013,4,19,4
32,839362,2013-04-20,22.0,2013,4,20,5
32,839362,2013-04-21,19.0,2013,4,21,6
32,839362,2013-04-22,9.0,2013,4,22,0
32,839362,2013-04-23,12.0,2013,4,23,1
32,839362,2013-04-24,3.0,2013,4,24,2
32,839362,2013-04-25,4.0,2013,4,25,3
32,839362,2013-04-26,3.0,2013,4,26,4
32,839362,2013-04-27,8.0,2013,4,27,5
32,839362,2013-04-28,26.0,2013,4,28,6
32,839362,2013-04-29,18.0,2013,4,29,0
32,839362,2013-04-30,11.0,2013,4,30,1
32,839362,2013-05-01,53.0,2013,5,1,2
32,839362,2013-05-02,37.0,2013,5,2,3
32,839362,2013-05-03,18.0,2013,5,3,4
32,839362,2013-05-04,66.0,2013,5,4,5
32,839362,2013-05-05,86.0,2013,5,5,6
32,839362,2013-05-06,81.0,2013,5,6,0
32,839362,2013-05-07,47.0,2013,5,7,1
32,839362,2013-05-08,25.0,2013,5,8,2
32,839362,2013-05-09,29.0,2013,5,9,3
32,839362,2013-05-10,16.0,2013,5,10,4
32,839362,2013-05-11,55.0,2013,5,11,5
32,839362,2013-05-12,48.0,2013,5,12,6
32,839362,2013-05-13,42.0,2013,5,13,0
32,839362,2013-05-14,42.0,2013,5,14,1
32,839362,2013-05-15,16.0,2013,5,15,2
32,839362,2013-05-16,26.0,2013,5,16,3
32,839362,2013-05-17,20.0,2013,5,17,4
32,839362,2013-05-18,34.0,2013,5,18,5
32,839362,2013-05-19,116.0,2013,5,19,6
32,839362,2013-05-20,58.0,2013,5,20,0
32,839362,2013-05-21,34.0,2013,5,21,1
32,839362,2013-05-22,20.0,2013,5,22,2
32,839362,2013-05-23,17.0,2013,5,23,3
32,839362,2013-05-24,9.0,2013,5,24,4
32,839362,2013-05-25,34.0,2013,5,25,5
32,839362,2013-05-26,87.0,2013,5,26,6
32,839362,2013-05-27,49.0,2013,5,27,0
32,839362,2013-05-28,57.0,2013,5,28,1
32,839362,2013-05-29,28.0,2013,5,29,2
32,839362,2013-05-30,54.0,2013,5,30,3
32,839362,2013-05-31,10.0,2013,5,31,4
32,839362,2013-06-01,49.0,2013,6,1,5
32,839362,2013-06-02,90.0,2013,6,2,6
32,839362,2013-06-03,65.0,2013,6,3,0
32,839362,2013-06-04,26.0,2013,6,4,1
32,839362,2013-06-05,49.0,2013,6,5,2
32,839362,2013-06-06,12.0,2013,6,6,3
32,839362,2013-06-07,24.0,2013,6,7,4
32,839362,2013-06-08,36.0,2013,6,8,5
32,839362,2013-06-09,93.0,2013,6,9,6
32,839362,2013-06-10,48.0,2013,6,10,0
32,839362,2013-06-11,42.0,2013,6,11,1
32,839362,2013-06-12,14.0,2013,6,12,2
32,839362,2013-06-13,20.0,2013,6,13,3
32,839362,2013-06-14,10.0,2013,6,14,4
32,839362,2013-06-15,38.0,2013,6,15,5
32,839362,2013-06-16,64.0,2013,6,16,6
32,839362,2013-06-17,57.0,2013,6,17,0
32,839362,2013-06-18,36.0,2013,6,18,1
32,839362,2013-06-19,66.0,2013,6,19,2
32,839362,2013-06-20,9.0,2013,6,20,3
32,839362,2013-06-21,15.0,2013,6,21,4
32,839362,2013-06-22,40.0,2013,6,22,5
32,839362,2013-06-23,67.0,2013,6,23,6
32,839362,2013-06-24,32.0,2013,6,24,0
32,839362,2013-06-25,37.0,2013,6,25,1
32,839362,2013-06-26,22.0,2013,6,26,2
32,839362,2013-06-27,14.0,2013,6,27,3
32,839362,2013-06-28,10.0,2013,6,28,4
32,839362,2013-06-29,35.0,2013,6,29,5
32,839362,2013-06-30,108.0,2013,6,30,6
32,839362,2013-07-01,118.0,2013,7,1,0
32,839362,2013-07-02,39.0,2013,7,2,1
32,839362,2013-07-03,38.0,2013,7,3,2
32,839362,2013-07-04,51.0,2013,7,4,3
32,839362,2013-07-05,6.0,2013,7,5,4
32,839362,2013-07-06,27.0,2013,7,6,5
32,839362,2013-07-07,106.0,2013,7,7,6
32,839362,2013-07-08,55.0,2013,7,8,0
32,839362,2013-07-09,41.0,2013,7,9,1
32,839362,2013-07-10,26.0,2013,7,10,2
32,839362,2013-07-11,11.0,2013,7,11,3
32,839362,2013-07-12,17.0,2013,7,12,4
32,839362,2013-07-13,21.0,2013,7,13,5
32,839362,2013-07-14,86.0,2013,7,14,6
32,839362,2013-07-15,59.0,2013,7,15,0
32,839362,2013-07-16,70.0,2013,7,16,1
32,839362,2013-07-17,26.0,2013,7,17,2
32,839362,2013-07-18,17.0,2013,7,18,3
32,839362,2013-07-19,7.0,2013,7,19,4
32,839362,2013-07-20,18.0,2013,7,20,5
32,839362,2013-07-21,97.0,2013,7,21,6
32,839362,2013-07-22,43.0,2013,7,22,0
32,839362,2013-07-23,19.0,2013,7,23,1
32,839362,2013-07-24,4.0,2013,7,24,2
32,839362,2013-07-25,15.0,2013,7,25,3
32,839362,2013-07-26,11.0,2013,7,26,4
32,839362,2013-07-27,45.0,2013,7,27,5
32,839362,2013-07-28,41.0,2013,7,28,6
32,839362,2013-07-29,36.0,2013,7,29,0
32,839362,2013-07-30,39.0,2013,7,30,1
32,839362,2013-07-31,39.0,2013,7,31,2
32,839362,2013-08-01,61.0,2013,8,1,3
32,839362,2013-08-02,29.0,2013,8,2,4
32,839362,2013-08-03,50.0,2013,8,3,5
32,839362,2013-08-04,143.0,2013,8,4,6
32,839362,2013-08-05,129.0,2013,8,5,0
32,839362,2013-08-06,98.0,2013,8,6,1
32,839362,2013-08-07,37.0,2013,8,7,2
32,839362,2013-08-08,47.0,2013,8,8,3
32,839362,2013-08-09,98.0,2013,8,9,4
32,839362,2013-08-10,45.0,2013,8,10,5
32,839362,2013-08-11,101.0,2013,8,11,6
32,839362,2013-08-12,56.0,2013,8,12,0
32,839362,2013-08-13,83.0,2013,8,13,1
32,839362,2013-08-14,23.0,2013,8,14,2
32,839362,2013-08-15,52.0,2013,8,15,3
32,839362,2013-08-16,47.0,2013,8,16,4
32,839362,2013-08-17,69.0,2013,8,17,5
32,839362,2013-08-18,189.0,2013,8,18,6
32,839362,2013-08-19,80.0,2013,8,19,0
32,839362,2013-08-20,135.0,2013,8,20,1
32,839362,2013-08-21,28.0,2013,8,21,2
32,839362,2013-08-22,44.0,2013,8,22,3
32,839362,2013-08-23,44.0,2013,8,23,4
32,839362,2013-08-24,36.0,2013,8,24,5
32,839362,2013-08-25,60.0,2013,8,25,6
32,839362,2013-08-26,34.0,2013,8,26,0
32,839362,2013-08-27,53.0,2013,8,27,1
32,839362,2013-08-28,16.0,2013,8,28,2
32,839362,2013-08-29,31.0,2013,8,29,3
32,839362,2013-08-30,26.0,2013,8,30,4
32,839362,2013-08-31,38.0,2013,8,31,5
32,839362,2013-09-01,141.0,2013,9,1,6
32,839362,2013-09-02,63.0,2013,9,2,0
32,839362,2013-09-03,51.0,2013,9,3,1
32,839362,2013-09-04,34.0,2013,9,4,2
32,839362,2013-09-05,27.0,2013,9,5,3
32,839362,2013-09-06,9.0,2013,9,6,4
32,839362,2013-09-07,27.0,2013,9,7,5
32,839362,2013-09-08,93.0,2013,9,8,6
32,839362,2013-09-09,46.0,2013,9,9,0
32,839362,2013-09-10,19.0,2013,9,10,1
32,839362,2013-09-11,24.0,2013,9,11,2
32,839362,2013-09-12,54.0,2013,9,12,3
32,839362,2013-09-13,7.0,2013,9,13,4
32,839362,2013-09-14,34.0,2013,9,14,5
32,839362,2013-09-15,75.0,2013,9,15,6
32,839362,2013-09-16,36.0,2013,9,16,0
32,839362,2013-09-17,15.0,2013,9,17,1
32,839362,2013-09-18,22.0,2013,9,18,2
32,839362,2013-09-19,16.0,2013,9,19,3
32,839362,2013-09-20,11.0,2013,9,20,4
32,839362,2013-09-21,12.0,2013,9,21,5
32,839362,2013-09-22,28.0,2013,9,22,6
32,839362,2013-09-23,25.0,2013,9,23,0
32,839362,2013-09-24,27.0,2013,9,24,1
32,839362,2013-09-25,25.0,2013,9,25,2
32,839362,2013-09-26,20.0,2013,9,26,3
32,839362,2013-09-27,7.0,2013,9,27,4
32,839362,2013-09-28,16.0,2013,9,28,5
32,839362,2013-09-29,26.0,2013,9,29,6
32,839362,2013-09-30,13.0,2013,9,30,0
32,839362,2013-10-01,11.0,2013,10,1,1
32,839362,2013-10-02,2.0,2013,10,2,2
32,839362,2013-10-03,12.0,2013,10,3,3
32,839362,2013-10-04,8.0,2013,10,4,4
32,839362,2013-10-05,11.0,2013,10,5,5
32,839362,2013-10-06,20.0,2013,10,6,6
32,839362,2013-10-07,12.0,2013,10,7,0
32,839362,2013-10-08,6.0,2013,10,8,1
32,839362,2013-10-09,22.0,2013,10,9,2
32,839362,2013-10-10,14.0,2013,10,10,3
32,839362,2013-10-11,15.0,2013,10,11,4
32,839362,2013-10-12,27.0,2013,10,12,5
32,839362,2013-10-13,40.0,2013,10,13,6
32,839362,2013-10-14,36.0,2013,10,14,0
32,839362,2013-10-15,15.0,2013,10,15,1
32,839362,2013-10-16,51.0,2013,10,16,2
32,839362,2013-10-17,27.0,2013,10,17,3
32,839362,2013-10-18,12.0,2013,10,18,4
32,839362,2013-10-19,7.0,2013,10,19,5
32,839362,2013-10-20,67.0,2013,10,20,6
32,839362,2013-10-21,34.0,2013,10,21,0
32,839362,2013-10-22,26.0,2013,10,22,1
32,839362,2013-10-23,11.0,2013,10,23,2
32,839362,2013-10-24,23.0,2013,10,24,3
32,839362,2013-10-25,8.0,2013,10,25,4
32,839362,2013-10-26,24.0,2013,10,26,5
32,839362,2013-10-27,36.0,2013,10,27,6
32,839362,2013-10-28,16.0,2013,10,28,0
32,839362,2013-10-29,57.0,2013,10,29,1
32,839362,2013-10-30,21.0,2013,10,30,2
32,839362,2013-10-31,20.0,2013,10,31,3
32,839362,2013-11-01,1.0,2013,11,1,4
32,839362,2013-11-02,34.0,2013,11,2,5
32,839362,2013-11-03,96.0,2013,11,3,6
32,839362,2013-11-04,65.0,2013,11,4,0
32,839362,2013-11-05,33.0,2013,11,5,1
32,839362,2013-11-06,37.0,2013,11,6,2
32,839362,2013-11-07,16.0,2013,11,7,3
32,839362,2013-11-08,8.0,2013,11,8,4
32,839362,2013-11-09,36.0,2013,11,9,5
32,839362,2013-11-10,41.0,2013,11,10,6
32,839362,2013-11-11,39.0,2013,11,11,0
32,839362,2013-11-12,23.0,2013,11,12,1
32,839362,2013-11-13,34.0,2013,11,13,2
32,839362,2013-11-14,17.0,2013,11,14,3
32,839362,2013-11-15,2.0,2013,11,15,4
32,839362,2013-11-16,27.0,2013,11,16,5
32,839362,2013-11-17,80.0,2013,11,17,6
32,839362,2013-11-18,51.0,2013,11,18,0
32,839362,2013-11-19,59.0,2013,11,19,1
32,839362,2013-11-20,24.0,2013,11,20,2
32,839362,2013-11-21,18.0,2013,11,21,3
32,839362,2013-11-22,14.0,2013,11,22,4
32,839362,2013-11-23,10.0,2013,11,23,5
32,839362,2013-11-24,68.0,2013,11,24,6
32,839362,2013-11-25,77.0,2013,11,25,0
32,839362,2013-11-26,21.0,2013,11,26,1
32,839362,2013-11-27,16.0,2013,11,27,2
32,839362,2013-11-28,11.0,2013,11,28,3
32,839362,2013-11-29,16.0,2013,11,29,4
32,839362,2013-11-30,63.0,2013,11,30,5
32,839362,2013-12-01,64.0,2013,12,1,6
32,839362,2013-12-02,69.0,2013,12,2,0
32,839362,2013-12-03,29.0,2013,12,3,1
32,839362,2013-12-04,23.0,2013,12,4,2
32,839362,2013-12-05,18.0,2013,12,5,3
32,839362,2013-12-06,16.0,2013,12,6,4
32,839362,2013-12-07,7.0,2013,12,7,5
32,839362,2013-12-08,29.0,2013,12,8,6
32,839362,2013-12-09,23.0,2013,12,9,0
32,839362,2013-12-10,46.0,2013,12,10,1
32,839362,2013-12-11,18.0,2013,12,11,2
32,839362,2013-12-12,6.0,2013,12,12,3
32,839362,2013-12-13,12.0,2013,12,13,4
32,839362,2013-12-14,18.0,2013,12,14,5
32,839362,2013-12-15,36.0,2013,12,15,6
32,839362,2013-12-16,15.0,2013,12,16,0
32,839362,2013-12-17,47.0,2013,12,17,1
32,839362,2013-12-18,19.0,2013,12,18,2
32,839362,2013-12-19,11.0,2013,12,19,3
32,839362,2013-12-20,1.0,2013,12,20,4
32,839362,2013-12-21,9.0,2013,12,21,5
32,839362,2013-12-22,64.0,2013,12,22,6
32,839362,2013-12-23,5.0,2013,12,23,0
32,839362,2013-12-24,11.0,2013,12,24,1
32,839362,2013-12-25,0.0,2013,12,25,2
32,839362,2013-12-26,14.0,2013,12,26,3
32,839362,2013-12-27,3.0,2013,12,27,4
32,839362,2013-12-28,29.0,2013,12,28,5
32,839362,2013-12-29,7.0,2013,12,29,6
32,839362,2013-12-30,20.0,2013,12,30,0
32,839362,2013-12-31,18.0,2013,12,31,1
32,839362,2014-01-01,0.0,2014,1,1,2
32,839362,2014-01-02,19.0,2014,1,2,3
32,839362,2014-01-03,16.0,2014,1,3,4
32,839362,2014-01-04,60.0,2014,1,4,5
32,839362,2014-01-05,50.0,2014,1,5,6
32,839362,2014-01-06,32.0,2014,1,6,0
32,839362,2014-01-07,23.0,2014,1,7,1
32,839362,2014-01-08,17.0,2014,1,8,2
32,839362,2014-01-09,17.0,2014,1,9,3
32,839362,2014-01-10,13.0,2014,1,10,4
32,839362,2014-01-11,21.0,2014,1,11,5
32,839362,2014-01-12,20.0,2014,1,12,6
32,839362,2014-01-13,16.0,2014,1,13,0
32,839362,2014-01-14,24.0,2014,1,14,1
32,839362,2014-01-15,20.0,2014,1,15,2
32,839362,2014-01-16,26.0,2014,1,16,3
32,839362,2014-01-17,9.0,2014,1,17,4
32,839362,2014-01-18,44.0,2014,1,18,5
32,839362,2014-01-19,62.0,2014,1,19,6
32,839362,2014-01-20,20.0,2014,1,20,0
32,839362,2014-01-21,27.0,2014,1,21,1
32,839362,2014-01-22,7.0,2014,1,22,2
32,839362,2014-01-23,26.0,2014,1,23,3
32,839362,2014-01-24,12.0,2014,1,24,4
32,839362,2014-01-25,17.0,2014,1,25,5
32,839362,2014-01-26,42.0,2014,1,26,6
32,839362,2014-01-27,7.0,2014,1,27,0
32,839362,2014-01-28,35.0,2014,1,28,1
32,839362,2014-01-29,16.0,2014,1,29,2
32,839362,2014-01-30,20.0,2014,1,30,3
32,839362,2014-01-31,40.0,2014,1,31,4
32,839362,2014-02-01,19.0,2014,2,1,5
32,839362,2014-02-02,90.0,2014,2,2,6
32,839362,2014-02-03,20.0,2014,2,3,0
32,839362,2014-02-04,18.0,2014,2,4,1
32,839362,2014-02-05,30.0,2014,2,5,2
32,839362,2014-02-06,8.0,2014,2,6,3
32,839362,2014-02-07,7.0,2014,2,7,4
32,839362,2014-02-08,32.0,2014,2,8,5
32,839362,2014-02-09,38.0,2014,2,9,6
32,839362,2014-02-10,16.0,2014,2,10,0
32,839362,2014-02-11,20.0,2014,2,11,1
32,839362,2014-02-12,12.0,2014,2,12,2
32,839362,2014-02-13,44.0,2014,2,13,3
32,839362,2014-02-14,9.0,2014,2,14,4
32,839362,2014-02-15,14.0,2014,2,15,5
32,839362,2014-02-16,33.0,2014,2,16,6
32,839362,2014-02-17,18.0,2014,2,17,0
32,839362,2014-02-18,24.0,2014,2,18,1
32,839362,2014-02-19,13.0,2014,2,19,2
32,839362,2014-02-20,7.0,2014,2,20,3
32,839362,2014-02-21,5.0,2014,2,21,4
32,839362,2014-02-22,14.0,2014,2,22,5
32,839362,2014-02-23,15.0,2014,2,23,6
32,839362,2014-02-24,32.0,2014,2,24,0
32,839362,2014-02-25,11.0,2014,2,25,1
32,839362,2014-02-26,10.0,2014,2,26,2
32,839362,2014-02-27,10.0,2014,2,27,3
32,839362,2014-02-28,9.0,2014,2,28,4
32,839362,2014-03-01,29.0,2014,3,1,5
32,839362,2014-03-02,37.0,2014,3,2,6
32,839362,2014-03-03,16.0,2014,3,3,0
32,839362,2014-03-04,12.0,2014,3,4,1
32,839362,2014-03-05,13.0,2014,3,5,2
32,839362,2014-03-06,14.0,2014,3,6,3
32,839362,2014-03-07,12.0,2014,3,7,4
32,839362,2014-03-08,14.0,2014,3,8,5
32,839362,2014-03-09,20.0,2014,3,9,6
32,839362,2014-03-10,3.0,2014,3,10,0
32,839362,2014-03-11,22.0,2014,3,11,1
32,839362,2014-03-12,15.0,2014,3,12,2
32,839362,2014-03-13,6.0,2014,3,13,3
32,839362,2014-03-14,18.0,2014,3,14,4
32,839362,2014-03-15,13.0,2014,3,15,5
32,839362,2014-03-16,13.0,2014,3,16,6
32,839362,2014-03-17,10.0,2014,3,17,0
32,839362,2014-03-18,34.0,2014,3,18,1
32,839362,2014-03-19,13.0,2014,3,19,2
32,839362,2014-03-20,19.0,2014,3,20,3
32,839362,2014-03-21,2.0,2014,3,21,4
32,839362,2014-03-22,17.0,2014,3,22,5
32,839362,2014-03-23,22.0,2014,3,23,6
32,839362,2014-03-24,9.0,2014,3,24,0
32,839362,2014-03-25,12.0,2014,3,25,1
32,839362,2014-03-26,10.0,2014,3,26,2
32,839362,2014-03-27,9.0,2014,3,27,3
32,839362,2014-03-28,14.0,2014,3,28,4
32,839362,2014-03-29,4.0,2014,3,29,5
32,839362,2014-03-30,17.0,2014,3,30,6
32,839362,2014-03-31,9.0,2014,3,31,0
34,215352,2013-01-02,180.0,2013,1,2,2
34,215352,2013-01-03,155.0,2013,1,3,3
34,215352,2013-01-04,119.0,2013,1,4,4
34,215352,2013-01-05,155.0,2013,1,5,5
34,215352,2013-01-06,74.0,2013,1,6,6
34,215352,2013-01-07,153.0,2013,1,7,0
34,215352,2013-01-08,76.0,2013,1,8,1
34,215352,2013-01-09,77.0,2013,1,9,2
34,215352,2013-01-10,66.0,2013,1,10,3
34,215352,2013-01-11,130.0,2013,1,11,4
34,215352,2013-01-12,163.0,2013,1,12,5
34,215352,2013-01-13,117.0,2013,1,13,6
34,215352,2013-01-14,111.0,2013,1,14,0
34,215352,2013-01-15,112.0,2013,1,15,1
34,215352,2013-01-16,51.0,2013,1,16,2
34,215352,2013-01-17,104.0,2013,1,17,3
34,215352,2013-01-18,105.0,2013,1,18,4
34,215352,2013-01-19,109.0,2013,1,19,5
34,215352,2013-01-20,66.0,2013,1,20,6
34,215352,2013-01-21,91.0,2013,1,21,0
34,215352,2013-01-22,92.0,2013,1,22,1
34,215352,2013-01-23,71.0,2013,1,23,2
34,215352,2013-01-24,64.0,2013,1,24,3
34,215352,2013-01-25,122.0,2013,1,25,4
34,215352,2013-01-26,78.0,2013,1,26,5
34,215352,2013-01-27,120.0,2013,1,27,6
34,215352,2013-01-28,73.0,2013,1,28,0
34,215352,2013-01-29,69.0,2013,1,29,1
34,215352,2013-01-30,66.0,2013,1,30,2
34,215352,2013-01-31,79.0,2013,1,31,3
34,215352,2013-02-01,117.0,2013,2,1,4
34,215352,2013-02-02,139.0,2013,2,2,5
34,215352,2013-02-03,93.0,2013,2,3,6
34,215352,2013-02-04,147.0,2013,2,4,0
34,215352,2013-02-05,125.0,2013,2,5,1
34,215352,2013-02-06,106.0,2013,2,6,2
34,215352,2013-02-07,84.0,2013,2,7,3
34,215352,2013-02-08,100.0,2013,2,8,4
34,215352,2013-02-09,102.0,2013,2,9,5
34,215352,2013-02-10,161.0,2013,2,10,6
34,215352,2013-02-11,116.0,2013,2,11,0
34,215352,2013-02-12,84.0,2013,2,12,1
34,215352,2013-02-13,67.0,2013,2,13,2
34,215352,2013-02-14,60.0,2013,2,14,3
34,215352,2013-02-15,144.0,2013,2,15,4
34,215352,2013-02-16,147.0,2013,2,16,5
34,215352,2013-02-17,188.0,2013,2,17,6
34,215352,2013-02-18,126.0,2013,2,18,0
34,215352,2013-02-19,87.0,2013,2,19,1
34,215352,2013-02-20,83.0,2013,2,20,2
34,215352,2013-02-21,70.0,2013,2,21,3
34,215352,2013-02-22,92.0,2013,2,22,4
34,215352,2013-02-23,78.0,2013,2,23,5
34,215352,2013-02-24,124.0,2013,2,24,6
34,215352,2013-02-25,79.0,2013,2,25,0
34,215352,2013-02-26,52.0,2013,2,26,1
34,215352,2013-02-27,95.0,2013,2,27,2
34,215352,2013-02-28,63.0,2013,2,28,3
34,215352,2013-03-01,56.0,2013,3,1,4
34,215352,2013-03-02,116.0,2013,3,2,5
34,215352,2013-03-03,153.0,2013,3,3,6
34,215352,2013-03-04,39.0,2013,3,4,0
34,215352,2013-03-05,138.0,2013,3,5,1
34,215352,2013-03-06,47.0,2013,3,6,2
34,215352,2013-03-07,55.0,2013,3,7,3
34,215352,2013-03-08,95.0,2013,3,8,4
34,215352,2013-03-09,118.0,2013,3,9,5
34,215352,2013-03-10,67.0,2013,3,10,6
34,215352,2013-03-11,89.0,2013,3,11,0
34,215352,2013-03-12,68.0,2013,3,12,1
34,215352,2013-03-13,58.0,2013,3,13,2
34,215352,2013-03-14,68.0,2013,3,14,3
34,215352,2013-03-15,86.0,2013,3,15,4
34,215352,2013-03-16,131.0,2013,3,16,5
34,215352,2013-03-17,116.0,2013,3,17,6
34,215352,2013-03-18,109.0,2013,3,18,0
34,215352,2013-03-19,93.0,2013,3,19,1
34,215352,2013-03-20,88.0,2013,3,20,2
34,215352,2013-03-21,61.0,2013,3,21,3
34,215352,2013-03-22,59.0,2013,3,22,4
34,215352,2013-03-23,86.0,2013,3,23,5
34,215352,2013-03-24,208.0,2013,3,24,6
34,215352,2013-03-25,89.0,2013,3,25,0
34,215352,2013-03-26,84.0,2013,3,26,1
34,215352,2013-03-27,87.0,2013,3,27,2
34,215352,2013-03-28,103.0,2013,3,28,3
34,215352,2013-03-29,180.0,2013,3,29,4
34,215352,2013-03-30,49.0,2013,3,30,5
34,215352,2013-03-31,71.0,2013,3,31,6
34,215352,2013-04-01,85.0,2013,4,1,0
34,215352,2013-04-02,82.0,2013,4,2,1
34,215352,2013-04-03,93.0,2013,4,3,2
34,215352,2013-04-04,65.0,2013,4,4,3
34,215352,2013-04-05,113.0,2013,4,5,4
34,215352,2013-04-06,131.0,2013,4,6,5
34,215352,2013-04-07,103.0,2013,4,7,6
34,215352,2013-04-08,56.0,2013,4,8,0
34,215352,2013-04-09,111.0,2013,4,9,1
34,215352,2013-04-10,50.0,2013,4,10,2
34,215352,2013-04-11,66.0,2013,4,11,3
34,215352,2013-04-12,71.0,2013,4,12,4
34,215352,2013-04-13,148.0,2013,4,13,5
34,215352,2013-04-14,107.0,2013,4,14,6
34,215352,2013-04-15,77.0,2013,4,15,0
34,215352,2013-04-16,90.0,2013,4,16,1
34,215352,2013-04-17,104.0,2013,4,17,2
34,215352,2013-04-18,66.0,2013,4,18,3
34,215352,2013-04-19,176.0,2013,4,19,4
34,215352,2013-04-20,122.0,2013,4,20,5
34,215352,2013-04-21,108.0,2013,4,21,6
34,215352,2013-04-22,104.0,2013,4,22,0
34,215352,2013-04-23,105.0,2013,4,23,1
34,215352,2013-04-24,52.0,2013,4,24,2
34,215352,2013-04-25,104.0,2013,4,25,3
34,215352,2013-04-26,89.0,2013,4,26,4
34,215352,2013-04-27,69.0,2013,4,27,5
34,215352,2013-04-28,35.0,2013,4,28,6
34,215352,2013-04-29,117.0,2013,4,29,0
34,215352,2013-04-30,18.0,2013,4,30,1
34,215352,2013-05-01,150.0,2013,5,1,2
34,215352,2013-05-02,61.0,2013,5,2,3
34,215352,2013-05-03,67.0,2013,5,3,4
34,215352,2013-05-04,155.0,2013,5,4,5
34,215352,2013-05-05,109.0,2013,5,5,6
34,215352,2013-05-06,169.0,2013,5,6,0
34,215352,2013-05-07,146.0,2013,5,7,1
34,215352,2013-05-08,70.0,2013,5,8,2
34,215352,2013-05-09,95.0,2013,5,9,3
34,215352,2013-05-10,84.0,2013,5,10,4
34,215352,2013-05-11,168.0,2013,5,11,5
34,215352,2013-05-12,85.0,2013,5,12,6
34,215352,2013-05-13,138.0,2013,5,13,0
34,215352,2013-05-14,85.0,2013,5,14,1
34,215352,2013-05-15,119.0,2013,5,15,2
34,215352,2013-05-16,70.0,2013,5,16,3
34,215352,2013-05-17,82.0,2013,5,17,4
34,215352,2013-05-18,114.0,2013,5,18,5
34,215352,2013-05-19,126.0,2013,5,19,6
34,215352,2013-05-20,99.0,2013,5,20,0
34,215352,2013-05-21,101.0,2013,5,21,1
34,215352,2013-05-22,55.0,2013,5,22,2
34,215352,2013-05-23,117.0,2013,5,23,3
34,215352,2013-05-24,89.0,2013,5,24,4
34,215352,2013-05-25,105.0,2013,5,25,5
34,215352,2013-05-26,194.0,2013,5,26,6
34,215352,2013-05-27,86.0,2013,5,27,0
34,215352,2013-05-28,49.0,2013,5,28,1
34,215352,2013-05-29,79.0,2013,5,29,2
34,215352,2013-05-30,102.0,2013,5,30,3
34,215352,2013-05-31,68.0,2013,5,31,4
34,215352,2013-06-01,143.0,2013,6,1,5
34,215352,2013-06-02,161.0,2013,6,2,6
34,215352,2013-06-03,130.0,2013,6,3,0
34,215352,2013-06-04,124.0,2013,6,4,1
34,215352,2013-06-05,67.0,2013,6,5,2
34,215352,2013-06-06,51.0,2013,6,6,3
34,215352,2013-06-07,84.0,2013,6,7,4
34,215352,2013-06-08,117.0,2013,6,8,5
34,215352,2013-06-09,156.0,2013,6,9,6
34,215352,2013-06-10,89.0,2013,6,10,0
34,215352,2013-06-11,73.0,2013,6,11,1
34,215352,2013-06-12,87.0,2013,6,12,2
34,215352,2013-06-13,52.0,2013,6,13,3
34,215352,2013-06-14,91.0,2013,6,14,4
34,215352,2013-06-15,193.0,2013,6,15,5
34,215352,2013-06-16,163.0,2013,6,16,6
34,215352,2013-06-17,116.0,2013,6,17,0
34,215352,2013-06-18,103.0,2013,6,18,1
34,215352,2013-06-19,86.0,2013,6,19,2
34,215352,2013-06-20,81.0,2013,6,20,3
34,215352,2013-06-21,124.0,2013,6,21,4
34,215352,2013-06-22,167.0,2013,6,22,5
34,215352,2013-06-23,164.0,2013,6,23,6
34,215352,2013-06-24,90.0,2013,6,24,0
34,215352,2013-06-25,88.0,2013,6,25,1
34,215352,2013-06-26,74.0,2013,6,26,2
34,215352,2013-06-27,61.0,2013,6,27,3
34,215352,2013-06-28,113.0,2013,6,28,4
34,215352,2013-06-29,99.0,2013,6,29,5
34,215352,2013-06-30,175.0,2013,6,30,6
